book_id,tag_id,count
1375,14776,8
1375,21989,7
1375,20781,7
1375,26256,7
1375,9886,7
1375,26754,7
1375,18292,7
1375,29355,7
1375,3069,7
1375,219,7
1375,2425,7
1375,13654,7
1375,29011,6
1375,26138,6
1375,20797,6
1375,1659,6
1375,17358,6
1375,25106,6
1375,7668,6
1375,7658,6
1375,25647,6
1375,22758,6
1375,5332,6
1375,32799,6
1375,20737,6
1375,18322,6
1375,14379,6
1375,7446,6
1375,14064,5
1375,30551,5
1375,893,5
1381,30574,238730
1381,7457,14238
1381,8717,6696
1381,11743,3670
1381,23831,3418
1381,7404,2309
1381,11557,2292
1381,21024,1850
1381,11305,1271
1381,26735,1257
1381,22743,1244
1381,18367,1188
1381,5207,1098
1381,1691,680
1381,25114,574
1381,14552,555
1381,10729,468
1381,7423,456
1381,14487,440
1381,13646,438
1381,12315,428
1381,26740,403
1381,22753,390
1381,14370,385
1381,14467,368
1381,9221,324
1381,17213,264
1381,7438,256
1381,13643,239
1381,2424,232
1381,1642,227
1381,20849,221
1381,30521,221
1381,2429,206
1381,18045,195
1381,7478,180
1381,26754,173
1381,20774,170
1381,11590,166
1381,7422,163
1381,10743,162
1381,13656,162
1381,22034,160
1381,10740,160
1381,24960,159
1381,25191,154
1381,7668,154
1381,26752,145
1381,14776,143
1381,25761,142
1381,7417,138
1381,15169,135
1381,29716,125
1381,1659,118
1381,2732,118
1381,31133,116
1381,13654,114
1381,30635,109
1381,30573,108
1381,7446,107
1381,21011,106
1381,5090,103
1381,22689,101
1381,23471,98
1381,32586,95
1381,1265,93
1381,18318,92
1381,10197,86
1381,3389,85
1381,3392,85
1381,31140,84
1381,14764,83
1381,12948,83
1381,5153,83
1381,2438,81
1381,21689,80
1381,25171,80
1381,32130,79
1381,10210,78
1381,23349,77
1381,2435,76
1381,31535,76
1381,22545,75
1381,3371,74
1381,9886,73
1381,31505,72
1381,30860,71
1381,18326,70
1381,31155,70
1381,13613,70
1381,5444,68
1381,18292,66
1381,2425,66
1381,23743,63
1381,2431,62
1381,2104,61
1381,25011,60
1381,20731,59
1381,11765,59
1381,7448,59
1420,30574,139322
1420,8717,14487
1420,7457,13787
1420,23743,6984
1420,11557,5203
1420,11743,3145
1420,27438,2850
1420,9886,2510
1420,7404,2232
1420,26735,1629
1420,23727,1355
1420,5207,1131
1420,18367,1098
1420,22743,1086
1420,30208,770
1420,25114,732
1420,23831,612
1420,14370,601
1420,12315,583
1420,11590,485
1420,26740,443
1420,31103,427
1420,5751,390
1420,22753,365
1420,7423,365
1420,10644,364
1420,14487,328
1420,30205,317
1420,5776,301
1420,29412,264
1420,24960,230
1420,1642,227
1420,14467,226
1420,10658,219
1420,26754,209
1420,9221,202
1420,26256,193
1420,26752,190
1420,362,185
1420,25191,181
1420,25761,177
1420,32522,173
1420,20849,167
1420,18045,167
1420,15169,161
1420,20774,160
1420,2104,159
1420,7422,158
1420,20811,156
1420,7668,150
1420,30521,136
1420,5775,128
1420,22689,119
1420,31535,118
1420,26251,117
1420,7478,116
1420,25171,114
1420,13150,114
1420,25151,113
1420,11505,109
1420,5090,109
1420,22034,104
1420,25234,100
1420,25152,100
1420,25726,99
1420,18318,98
1420,7417,98
1420,11497,97
1420,9286,97
1420,10641,96
1420,26246,95
1420,25150,94
1420,30573,94
1420,29716,94
1420,5746,93
1420,1659,92
1420,3271,92
1420,5153,92
1420,10210,91
1420,1078,87
1420,25765,86
1420,25167,86
1420,20656,86
1420,1128,85
1420,17213,85
1420,26138,85
1420,2759,83
1420,9147,83
1420,31514,83
1420,12290,81
1420,10657,79
1420,13892,78
1420,14764,77
1420,18292,76
1420,25816,76
1420,7451,72
1420,11305,71
1420,10932,69
1420,7565,69
1420,7472,68
1426,30574,2238
1426,8717,184
1426,23471,128
1426,28384,97
1426,28341,75
1426,22743,72
1426,27095,63
1426,5207,54
1426,15626,54
1426,11557,51
1426,9221,31
1426,22034,30
1426,20811,28
1426,21989,24
1426,7606,24
1426,17213,23
1426,30521,23
1426,10210,23
1426,8055,22
1426,25647,20
1426,11743,19
1426,10197,19
1426,11305,18
1426,20774,18
1426,18045,16
1426,10094,16
1426,18367,15
1426,23150,15
1426,15642,14
1426,23334,13
1426,20849,12
1426,10644,12
1426,21773,12
1426,21689,12
1426,15169,11
1426,33777,11
1426,18130,11
1426,33616,11
1426,5090,10
1426,23148,9
1426,32586,8
1426,15624,8
1426,11978,8
1426,22930,8
1426,22689,7
1426,20797,7
1426,5481,7
1426,134,7
1426,15392,7
1426,11590,6
1426,14064,6
1426,18919,6
1426,1642,6
1426,27111,6
1426,5510,6
1426,12940,6
1426,31505,6
1426,23465,6
1426,25674,6
1426,10849,6
1426,23149,6
1426,7457,5
1426,27535,5
1426,25150,5
1426,20781,5
1426,22545,5
1426,12948,5
1426,1659,5
1426,31133,5
1426,25562,5
1426,27089,5
1426,22330,5
1426,24526,5
1426,23171,5
1426,11928,5
1426,22733,5
1426,20125,5
1426,21392,5
1426,28335,5
1426,9949,5
1426,10649,5
1426,17640,5
1426,22753,4
1426,24960,4
1426,11505,4
1426,14764,4
1426,8067,4
1426,21111,4
1426,27669,4
1426,9477,4
1426,22944,4
1426,6122,4
1426,14752,4
1426,20519,4
1426,21953,4
1426,22643,4
1426,17639,4
1426,10862,4
1426,24012,4
1426,5661,4
1427,30574,2915
1427,8717,630
1427,11557,297
1427,11743,146
1427,23471,121
1427,22034,117
1427,21989,97
1427,22753,83
1427,28384,74
1427,26138,72
1427,8055,71
1427,5207,65
1427,28341,58
1427,7606,56
1427,9221,55
1427,15626,53
1427,22743,51
1427,10644,34
1427,23150,34
1427,30521,33
1427,18045,30
1427,18640,30
1427,11590,29
1427,1642,28
1427,20774,27
1427,20849,27
1427,31505,24
1427,23465,22
1427,8067,21
1427,12948,21
1427,33777,21
1427,5481,21
1427,9886,19
1427,4949,19
1427,1416,18
1427,23148,18
1427,10197,17
1427,10210,17
1427,15169,16
1427,5090,16
1427,17213,16
1427,5656,16
1427,26126,15
1427,33616,15
1427,7457,14
1427,22689,14
1427,17640,14
1427,11978,13
1427,11305,12
1427,1659,12
1427,25630,12
1427,5655,12
1427,11497,11
1427,18326,11
1427,31155,11
1427,25647,11
1427,17639,11
1427,27535,10
1427,20781,10
1427,20288,10
1427,18919,10
1427,617,10
1427,19316,10
1427,10859,10
1427,20939,9
1427,31133,9
1427,18130,9
1427,134,9
1427,22816,9
1427,15392,9
1427,20888,9
1427,22570,9
1427,28261,9
1427,17645,9
1427,10665,9
1427,1691,8
1427,25150,8
1427,18367,8
1427,32586,8
1427,25438,8
1427,10093,8
1427,25149,8
1427,27095,8
1427,5510,8
1427,15624,8
1427,9484,8
1427,12452,8
1427,32099,8
1427,5051,8
1427,6122,8
1427,30590,8
1427,20125,8
1427,22930,8
1427,25167,7
1427,14064,7
1427,12940,7
1427,23171,7
1427,15642,7
1427,9949,7
1427,24517,7
1428,30574,23800
1428,8717,1489
1428,11743,644
1428,11557,460
1428,23150,370
1428,26138,183
1428,22743,171
1428,5207,132
1428,23471,130
1428,22034,125
1428,21989,124
1428,28384,95
1428,28341,93
1428,8055,89
1428,15626,74
1428,22753,71
1428,18367,61
1428,7606,59
1428,9221,44
1428,18640,39
1428,30521,36
1428,20774,34
1428,10210,31
1428,25647,31
1428,1659,30
1428,18045,29
1428,9886,29
1428,12948,27
1428,1642,26
1428,10644,25
1428,15169,24
1428,20849,24
1428,5481,24
1428,17213,23
1428,8067,23
1428,23148,23
1428,11590,22
1428,10197,21
1428,33777,21
1428,5090,20
1428,11497,18
1428,17645,18
1428,5656,18
1428,24960,17
1428,4949,17
1428,11978,17
1428,23465,17
1428,18919,16
1428,17640,16
1428,7457,15
1428,22689,15
1428,18326,15
1428,32586,15
1428,33760,15
1428,134,15
1428,22930,15
1428,27095,14
1428,18130,14
1428,20125,14
1428,29543,14
1428,33616,14
1428,11305,13
1428,18318,12
1428,10093,12
1428,20731,12
1428,5655,12
1428,10094,11
1428,15392,11
1428,23149,11
1428,27535,10
1428,20781,10
1428,26126,10
1428,923,10
1428,1416,10
1428,28525,10
1428,7654,10
1428,17639,10
1428,20824,9
1428,31133,9
1428,31140,9
1428,5510,9
1428,12940,9
1428,22944,9
1428,20888,9
1428,28189,9
1428,25674,9
1428,10862,9
1428,5661,9
1428,1691,8
1428,14064,8
1428,21111,8
1428,31505,8
1428,12869,8
1428,30339,8
1428,18664,8
1428,28259,8
1428,28261,8
1428,28764,8
1428,24012,8
1428,5657,8
1430,30574,37795
1430,8717,3255
1430,11743,877
1430,11557,750
1430,23150,507
1430,26138,248
1430,22743,241
1430,22034,197
1430,5207,181
1430,8055,165
1430,21989,129
1430,23471,123
1430,22753,85
1430,33777,83
1430,7606,75
1430,1642,72
1430,9221,68
1430,18367,68
1430,10644,60
1430,11590,59
1430,28341,54
1430,28384,53
1430,30521,49
1430,20774,47
1430,9886,46
1430,15626,46
1430,20849,45
1430,5481,43
1430,18045,41
1430,33616,41
1430,1659,40
1430,11978,38
1430,8067,37
1430,23171,37
1430,15169,36
1430,10197,36
1430,4949,36
1430,10210,34
1430,5655,34
1430,11497,32
1430,18640,31
1430,5090,29
1430,27387,29
1430,17213,28
1430,7457,27
1430,22689,26
1430,12948,26
1430,17639,26
1430,17640,26
1430,23148,26
1430,5656,23
1430,17645,22
1430,31133,21
1430,23465,21
1430,20125,21
1430,22930,21
1430,11505,19
1430,27535,19
1430,18130,19
1430,11574,18
1430,10093,18
1430,10094,18
1430,15392,18
1430,27368,18
1430,22545,17
1430,32586,17
1430,10825,17
1430,23149,16
1430,10412,16
1430,9738,15
1430,26126,15
1430,20731,15
1430,10817,15
1430,28261,15
1430,18326,14
1430,25438,14
1430,33812,14
1430,20797,13
1430,29141,13
1430,20888,13
1430,28189,13
1430,10665,13
1430,24960,12
1430,20781,12
1430,14064,12
1430,21111,12
1430,25506,12
1430,1416,12
1430,9638,12
1430,22944,12
1430,617,12
1430,22570,12
1430,32799,12
1430,10862,12
1430,24454,12
1430,25148,11
1430,12940,11
1430,8076,11
1430,33825,11
1430,17879,11
1431,30574,2910
1431,22743,325
1431,22034,233
1431,21989,195
1431,8717,160
1431,236,151
1431,24526,142
1431,22753,131
1431,26138,130
1431,18367,118
1431,9886,118
1431,251,97
1431,15626,93
1431,9221,89
1431,19786,80
1431,28341,79
1431,30521,78
1431,18045,71
1431,7606,68
1431,1642,66
1431,1659,63
1431,20774,62
1431,15169,58
1431,10644,54
1431,12948,53
1431,33777,53
1431,7457,52
1431,248,51
1431,17213,50
1431,11743,48
1431,5090,48
1431,10210,47
1431,4949,47
1431,11557,45
1431,5481,45
1431,10197,43
1431,254,42
1431,1416,42
1431,5655,42
1431,20849,41
1431,11497,39
1431,32586,38
1431,9147,37
1431,5656,37
1431,923,34
1431,18326,33
1431,18130,32
1431,23465,32
1431,31505,30
1431,17640,30
1431,22689,29
1431,11574,29
1431,23150,29
1431,25152,28
1431,11978,27
1431,33616,27
1431,11505,26
1431,27095,26
1431,27535,25
1431,25150,25
1431,31133,25
1431,17645,25
1431,28525,24
1431,17639,24
1431,5661,24
1431,27932,24
1431,24960,23
1431,25151,23
1431,24517,23
1431,23148,23
1431,33114,22
1431,26126,22
1431,10094,22
1431,261,22
1431,18318,21
1431,33760,21
1431,9477,21
1431,2104,20
1431,20939,20
1431,25149,20
1431,272,20
1431,3389,19
1431,14064,18
1431,20288,18
1431,10093,18
1431,21374,18
1431,15392,18
1431,10862,18
1431,22545,17
1431,7404,17
1431,25148,17
1431,21111,16
1431,18919,16
1431,23171,16
1431,18151,16
1431,22930,16
1431,25147,15
1431,26179,15
1431,19524,15
1431,24012,15
1519,30574,14156
1519,7457,1077
1519,23743,736
1519,9886,435
1519,8717,258
1519,11743,243
1519,21024,200
1519,11557,189
1519,22743,151
1519,18367,135
1519,13646,128
1519,23831,127
1519,30208,124
1519,7404,111
1519,5207,107
1519,23727,106
1519,26735,87
1519,7438,76
1519,2424,71
1519,31103,68
1519,9221,65
1519,13643,60
1519,2429,59
1519,7668,58
1519,30205,53
1519,14552,49
1519,13654,46
1519,25114,44
1519,22753,40
1519,2732,37
1519,29412,37
1519,18045,34
1519,12315,33
1519,7448,32
1519,2438,30
1519,7446,29
1519,2425,28
1519,2431,28
1519,13613,27
1519,20849,26
1519,7423,26
1519,26740,22
1519,23471,22
1519,31140,22
1519,7563,22
1519,14764,20
1519,31535,20
1519,11305,19
1519,14467,19
1519,31133,18
1519,15424,18
1519,7440,18
1519,11590,17
1519,20774,17
1519,30521,17
1519,1642,16
1519,14487,16
1519,2435,16
1519,13656,16
1519,13642,16
1519,31141,15
1519,12290,15
1519,13649,14
1519,13661,14
1519,13653,14
1519,13660,14
1519,26752,13
1519,2448,13
1519,31514,13
1519,23229,13
1519,32355,13
1519,2449,12
1519,7445,12
1519,15169,11
1519,32586,11
1519,30635,11
1519,25761,11
1519,25152,10
1519,7478,10
1519,1511,10
1519,7422,10
1519,31011,10
1519,18172,10
1519,22689,9
1519,17213,9
1519,18292,9
1519,14370,9
1519,23764,9
1519,23349,9
1519,32799,9
1519,29716,9
1519,21011,9
1519,2437,9
1519,13659,9
1519,18305,9
1519,2432,9
1519,25151,8
1519,25147,8
1519,26754,8
1519,22301,8
1524,30574,498
1524,7457,335
1524,23743,270
1524,9886,124
1524,11743,59
1524,21024,54
1524,30208,52
1524,7404,47
1524,13646,44
1524,23727,43
1524,18367,32
1524,26735,31
1524,11557,26
1524,31103,22
1524,2424,19
1524,22743,18
1524,25114,18
1524,23831,16
1524,13643,16
1524,30205,15
1524,8717,14
1524,2732,13
1524,29412,13
1524,12315,12
1524,7438,12
1524,2429,12
1524,13654,12
1524,14487,11
1524,11305,10
1524,14467,10
1524,7423,10
1524,14552,10
1524,7668,10
1524,26740,8
1524,23471,8
1524,13613,8
1524,31535,8
1524,2438,8
1524,2425,8
1524,5207,7
1524,17213,7
1524,32586,7
1524,14036,7
1524,2431,7
1524,13660,7
1524,27199,6
1524,30521,6
1524,29716,6
1524,13656,6
1524,32315,6
1524,7448,6
1524,13650,6
1524,1728,6
1524,22753,5
1524,18045,5
1524,25151,5
1524,7478,5
1524,14370,5
1524,23756,5
1524,13649,5
1524,1642,4
1524,25148,4
1524,26754,4
1524,1511,4
1524,25146,4
1524,25761,4
1524,31514,4
1524,7446,4
1524,7440,4
1524,13653,4
1524,25265,4
1524,11590,3
1524,25765,3
1524,15169,3
1524,3389,3
1524,10197,3
1524,18292,3
1524,30635,3
1524,23764,3
1524,7422,3
1524,10304,3
1524,20656,3
1524,27563,3
1524,2448,3
1524,21011,3
1524,25161,3
1524,25111,3
1524,23757,3
1524,13642,3
1524,2437,3
1524,15041,3
1524,7441,3
1524,13647,3
1524,12291,3
1524,28510,3
1524,18381,3
1524,5444,2
1524,25000,2
1524,32095,2
1524,5313,2
1540,7457,1415
1540,23743,869
1540,8717,511
1540,9886,494
1540,11743,355
1540,22743,250
1540,11557,221
1540,5207,216
1540,26735,188
1540,18367,185
1540,21024,180
1540,7404,170
1540,23727,143
1540,13646,132
1540,30208,121
1540,30574,98
1540,9221,96
1540,25114,85
1540,23831,79
1540,12315,76
1540,22753,70
1540,20849,68
1540,31103,61
1540,26740,58
1540,14370,55
1540,2424,55
1540,7438,52
1540,23471,51
1540,18045,50
1540,30205,48
1540,14552,47
1540,13643,46
1540,2429,46
1540,7668,40
1540,17213,39
1540,14764,34
1540,7448,34
1540,7446,30
1540,14467,29
1540,20774,28
1540,13654,28
1540,2732,27
1540,11305,25
1540,1642,25
1540,14487,25
1540,31133,24
1540,26752,24
1540,31140,23
1540,13613,21
1540,2435,21
1540,25761,21
1540,15169,20
1540,29412,20
1540,22689,18
1540,7422,18
1540,2425,18
1540,2448,17
1540,2438,17
1540,13660,17
1540,28144,17
1540,3389,16
1540,31535,16
1540,13656,16
1540,5153,16
1540,5444,15
1540,21689,15
1540,11590,14
1540,10210,14
1540,26754,14
1540,31557,14
1540,23349,14
1540,29716,14
1540,2431,14
1540,7654,13
1540,32799,13
1540,29591,13
1540,21011,13
1540,23229,13
1540,13661,13
1540,24960,12
1540,5090,12
1540,25151,12
1540,3358,12
1540,30635,12
1540,30860,12
1540,15424,12
1540,7445,12
1540,25152,11
1540,18292,11
1540,23040,11
1540,1511,11
1540,25171,11
1540,12290,11
1540,13642,11
1540,7440,11
1540,13659,11
1540,27199,10
1540,3392,10
1540,10644,10
1540,23853,10
1554,9886,823
1554,11743,716
1554,26735,609
1554,30574,544
1554,23727,352
1554,25114,318
1554,21024,318
1554,18367,273
1554,14370,199
1554,13646,192
1554,31103,159
1554,7457,134
1554,30205,109
1554,7423,103
1554,23831,97
1554,2424,93
1554,29412,87
1554,14467,83
1554,13643,83
1554,7438,76
1554,23743,73
1554,14487,71
1554,1642,70
1554,2429,68
1554,11305,65
1554,25191,61
1554,26754,61
1554,13654,61
1554,23471,58
1554,26752,57
1554,14552,54
1554,31535,51
1554,2732,50
1554,18045,47
1554,25152,46
1554,7668,45
1554,13656,43
1554,2438,43
1554,7422,42
1554,9221,41
1554,24960,40
1554,25171,39
1554,25151,38
1554,30521,37
1554,2759,32
1554,2425,32
1554,31133,31
1554,28144,31
1554,7446,30
1554,2431,30
1554,27199,29
1554,3271,28
1554,1659,27
1554,20774,26
1554,20849,26
1554,13660,26
1554,3389,25
1554,17213,25
1554,29716,25
1554,5153,24
1554,31514,23
1554,12290,23
1554,7448,23
1554,11590,22
1554,10932,22
1554,2448,22
1554,1078,21
1554,1511,21
1554,26964,21
1554,7440,21
1554,3392,20
1554,5090,20
1554,25150,20
1554,7404,20
1554,7478,20
1554,31140,20
1554,13613,20
1554,7417,20
1554,7472,20
1554,25110,20
1554,23838,20
1554,13642,20
1554,15169,19
1554,25149,19
1554,18292,19
1554,24526,19
1554,13653,19
1554,8922,18
1554,26753,18
1554,18318,17
1554,5481,17
1554,9892,17
1554,32798,17
1554,25091,17
1554,15436,17
1554,25111,17
1554,14378,17
1554,25765,16
1554,32355,16
1554,5233,16
1591,7563,410
1591,9886,283
1591,11743,194
1591,7404,128
1591,23727,127
1591,11557,124
1591,15048,103
1591,13646,93
1591,30208,72
1591,18367,68
1591,26735,66
1591,5207,60
1591,11665,59
1591,30406,59
1591,7725,58
1591,30205,50
1591,2424,41
1591,7668,38
1591,30574,37
1591,13643,32
1591,7423,31
1591,7438,31
1591,32130,30
1591,25114,28
1591,2429,28
1591,23831,27
1591,14552,24
1591,26636,23
1591,17213,22
1591,31133,22
1591,14487,20
1591,12315,20
1591,15067,20
1591,3885,20
1591,7446,20
1591,22743,19
1591,9221,19
1591,11673,19
1591,13654,19
1591,18045,18
1591,26740,18
1591,2438,18
1591,7448,18
1591,22753,16
1591,1642,16
1591,14370,16
1591,32686,16
1591,23471,15
1591,7422,14
1591,2732,14
1591,11590,12
1591,10197,12
1591,25761,12
1591,27387,12
1591,2425,12
1591,30521,11
1591,14467,11
1591,26964,11
1591,15424,11
1591,20849,10
1591,1659,10
1591,30635,10
1591,13613,10
1591,2759,10
1591,12680,10
1591,25152,9
1591,31140,9
1591,31141,9
1591,2448,9
1591,29716,9
1591,3883,9
1591,13642,9
1591,23838,8
1591,13649,8
1591,7445,8
1591,25151,7
1591,18292,7
1591,23931,7
1591,13656,7
1591,12290,7
1591,23757,7
1591,7440,7
1591,20774,6
1591,14764,6
1591,7478,6
1591,10932,6
1591,26754,6
1591,4949,6
1591,25822,6
1591,9892,6
1591,32799,6
1591,24575,6
1591,2431,6
1591,2449,6
1591,13650,6
1591,25149,5
1591,10094,5
1591,25091,5
1591,6221,5
1591,9897,5
1617,30574,51054
1617,21689,5705
1617,8717,4704
1617,11557,3917
1617,7457,3905
1617,14552,2936
1617,21773,2742
1617,26735,1229
1617,14467,1088
1617,19742,951
1617,5207,895
1617,11743,772
1617,32917,716
1617,22743,709
1617,14487,662
1617,25114,637
1617,7404,605
1617,3611,580
1617,19733,440
1617,12315,438
1617,26740,415
1617,18367,412
1617,4615,401
1617,32812,374
1617,14370,359
1617,33114,315
1617,1642,313
1617,16383,310
1617,4949,298
1617,27199,292
1617,32906,271
1617,4594,263
1617,4605,253
1617,30521,242
1617,22753,239
1617,18045,236
1617,19738,208
1617,32808,198
1617,26754,191
1617,14730,187
1617,24960,175
1617,26256,158
1617,10932,155
1617,26752,155
1617,3389,154
1617,11590,150
1617,20849,146
1617,25647,146
1617,2104,143
1617,25761,143
1617,25191,135
1617,20774,133
1617,16680,133
1617,32130,131
1617,9221,129
1617,22034,128
1617,29045,123
1617,25152,122
1617,11505,120
1617,3392,111
1617,15169,110
1617,32989,107
1617,1128,105
1617,4600,103
1617,4611,102
1617,32586,99
1617,4587,99
1617,22456,98
1617,17213,97
1617,30573,96
1617,22449,94
1617,27535,92
1617,13116,91
1617,3371,90
1617,12986,90
1617,26251,89
1617,3616,89
1617,22689,88
1617,19983,85
1617,10418,82
1617,25150,81
1617,4561,81
1617,25151,80
1617,18851,80
1617,5090,79
1617,7423,76
1617,5153,76
1617,21552,76
1617,4568,75
1617,14821,75
1617,25153,73
1617,26246,73
1617,25011,71
1617,20824,70
1617,9147,70
1617,14520,70
1617,25765,69
1617,8055,69
1617,25149,68
1617,23471,68
1618,30574,31674
1618,8717,1189
1618,11743,1099
1618,11557,672
1618,33114,380
1618,22743,291
1618,5207,271
1618,7457,236
1618,3371,207
1618,4949,193
1618,20939,188
1618,8087,172
1618,32989,166
1618,4959,158
1618,22753,108
1618,25152,106
1618,10210,101
1618,22034,89
1618,28964,82
1618,25153,79
1618,24999,78
1618,26256,77
1618,7404,74
1618,10644,68
1618,9221,64
1618,14764,63
1618,9477,62
1618,3389,60
1618,11590,58
1618,26735,58
1618,8067,57
1618,32099,57
1618,18326,56
1618,18045,55
1618,12663,54
1618,3586,54
1618,25438,53
1618,23993,53
1618,1642,52
1618,11834,52
1618,11798,50
1618,893,49
1618,3392,48
1618,8069,48
1618,25000,47
1618,1243,47
1618,3250,47
1618,19786,46
1618,12294,46
1618,3885,45
1618,3251,45
1618,12948,44
1618,8346,44
1618,21989,42
1618,12940,42
1618,26246,41
1618,24526,41
1618,21111,39
1618,1076,39
1618,20849,38
1618,19788,38
1618,26251,37
1618,10646,37
1618,4967,37
1618,3589,37
1618,25500,36
1618,240,35
1618,21374,35
1618,20774,34
1618,17124,34
1618,18284,34
1618,5393,34
1618,5751,32
1618,13207,32
1618,18367,32
1618,1659,32
1618,30551,32
1618,5051,32
1618,831,32
1618,29076,31
1618,8517,31
1618,26752,31
1618,7852,30
1618,26247,30
1618,4971,30
1618,805,30
1618,25630,30
1618,20159,30
1618,18377,30
1618,28289,30
1618,25167,29
1618,4970,29
1618,29388,29
1618,13366,29
1618,5080,29
1618,1265,29
1618,1973,29
1618,25114,28
1618,9538,28
1618,895,28
1622,30574,94350
1622,7457,9438
1622,8717,6231
1622,23743,5185
1622,11557,2507
1622,27438,2397
1622,11743,1815
1622,9886,1584
1622,7404,1569
1622,11305,1377
1622,23727,932
1622,26735,870
1622,5207,776
1622,26138,754
1622,22743,661
1622,18367,606
1622,30208,556
1622,23831,490
1622,25114,444
1622,7725,327
1622,12315,304
1622,26740,287
1622,15048,276
1622,5751,258
1622,7423,248
1622,30205,242
1622,22753,233
1622,11590,227
1622,14370,211
1622,17213,199
1622,5776,190
1622,1642,182
1622,10644,179
1622,32522,151
1622,29412,148
1622,10658,146
1622,18886,145
1622,9221,132
1622,350,129
1622,7422,121
1622,11136,118
1622,15169,114
1622,7668,113
1622,18045,108
1622,20849,107
1622,20774,105
1622,26754,105
1622,20811,102
1622,24960,101
1622,26752,98
1622,7563,98
1622,25191,96
1622,5775,90
1622,7478,89
1622,14467,87
1622,31535,85
1622,5746,82
1622,29716,82
1622,10210,78
1622,30521,77
1622,14487,76
1622,15067,76
1622,11130,74
1622,25761,72
1622,12680,71
1622,10197,70
1622,25151,69
1622,1659,68
1622,25152,65
1622,21024,64
1622,25726,63
1622,5090,62
1622,22689,62
1622,25150,61
1622,25167,61
1622,10657,60
1622,2104,59
1622,1078,59
1622,30635,56
1622,18640,55
1622,25171,55
1622,10641,54
1622,23853,53
1622,5153,53
1622,7417,52
1622,11497,51
1622,5444,51
1622,25765,50
1622,31430,50
1622,31514,50
1622,14764,49
1622,11124,49
1622,23838,49
1622,25234,48
1622,18326,48
1622,11505,46
1622,22034,46
1622,18292,46
1622,1128,45
1622,7451,45
1624,30574,7791
1624,8717,983
1624,21689,501
1624,19733,381
1624,4605,315
1624,1746,310
1624,21773,257
1624,11557,245
1624,31155,156
1624,4949,155
1624,1691,133
1624,14552,128
1624,19742,105
1624,3611,83
1624,4615,81
1624,3659,74
1624,17213,61
1624,17027,47
1624,7457,44
1624,4594,43
1624,22743,39
1624,19738,39
1624,5051,33
1624,3389,31
1624,3371,31
1624,32686,30
1624,5207,26
1624,4985,26
1624,11743,24
1624,18045,23
1624,3392,22
1624,14467,19
1624,4568,18
1624,4611,18
1624,10197,17
1624,923,17
1624,3616,17
1624,30755,16
1624,1416,16
1624,2104,14
1624,11505,14
1624,30521,14
1624,32586,14
1624,4561,14
1624,9477,14
1624,3358,13
1624,30756,13
1624,4607,13
1624,9221,12
1624,25152,12
1624,18367,12
1624,1642,12
1624,31156,12
1624,19735,12
1624,9484,11
1624,4959,11
1624,14487,10
1624,3377,10
1624,19737,10
1624,4600,10
1624,12143,10
1624,24960,9
1624,11497,9
1624,5751,9
1624,24999,9
1624,18051,9
1624,25506,9
1624,1750,9
1624,10644,8
1624,27535,8
1624,7404,8
1624,10210,8
1624,3379,8
1624,11665,8
1624,3608,8
1624,11644,8
1624,8657,8
1624,19749,8
1624,4306,8
1624,22753,7
1624,15169,7
1624,22689,7
1624,17217,7
1624,21374,7
1624,11061,7
1624,32724,7
1624,32688,7
1624,414,7
1624,14877,7
1624,3598,7
1624,20774,6
1624,20824,6
1624,25151,6
1624,32077,6
1624,21195,6
1624,4968,6
1624,28839,6
1624,13227,6
1624,22696,6
1624,7693,6
1625,30574,40397
1625,7457,4199
1625,23743,2926
1625,8717,1771
1625,27438,1555
1625,11557,1006
1625,9886,999
1625,11743,778
1625,7404,614
1625,23727,471
1625,5207,408
1625,26735,356
1625,22743,320
1625,26138,319
1625,18367,293
1625,30208,291
1625,23831,217
1625,25114,201
1625,7725,191
1625,15048,170
1625,30205,145
1625,5751,134
1625,12315,129
1625,7423,112
1625,22753,104
1625,26740,102
1625,11590,94
1625,5776,92
1625,10644,89
1625,7668,89
1625,32522,81
1625,362,76
1625,9221,67
1625,10658,66
1625,31535,66
1625,14370,65
1625,14467,63
1625,5775,61
1625,1642,60
1625,7422,57
1625,20849,54
1625,5746,54
1625,25726,54
1625,17213,53
1625,15067,53
1625,18045,52
1625,14487,52
1625,15169,50
1625,24960,45
1625,20774,45
1625,7478,42
1625,1659,42
1625,26754,42
1625,26752,41
1625,30521,40
1625,10657,39
1625,29412,38
1625,25152,37
1625,23838,36
1625,22689,35
1625,25151,34
1625,14764,34
1625,20811,34
1625,25761,34
1625,25191,33
1625,12680,33
1625,10210,32
1625,30635,32
1625,31514,32
1625,10641,30
1625,25153,28
1625,26964,28
1625,12290,28
1625,2104,27
1625,3271,26
1625,7417,26
1625,29716,26
1625,11305,25
1625,23853,25
1625,1128,22
1625,3392,22
1625,5444,22
1625,18318,22
1625,25149,22
1625,5153,22
1625,7472,21
1625,25765,20
1625,3389,20
1625,30573,20
1625,25167,20
1625,1078,20
1625,23745,20
1625,344,20
1625,25110,20
1625,10197,19
1625,18640,19
1625,31430,19
1625,3371,18
1625,27535,18
1625,831,18
1627,30574,10796
1627,11743,663
1627,27669,400
1627,26138,303
1627,18001,298
1627,11557,263
1627,18011,141
1627,8717,103
1627,18801,103
1627,13270,100
1627,12874,96
1627,32353,87
